标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
广益佳苑精装电梯三房，全明户型，拎包即住，无土出,广益佳苑 ,广益, 167万,"13,154元/平",3室2厅 , 126.96平米 , 东南 , 精装 , 低楼层,共13层, 板楼
"侨谊明德，三期精装修,人车分流，五号线在建。",融创运河壹号府三期 ,清名桥, 189.8万,"21,224元/平",3室2厅 , 89.43平米 , 南 , 精装 , 中楼层,共25层, 板楼
时代上河 1室1厅 东南,时代上河 ,塘南, 60万,"11,696元/平",1室1厅 , 51.3平米 , 东南 , 精装 , 低楼层,共25层, 暂无数据
锦树花园精装4房楼层好业主诚心出售,锦树花园 ,三阳广场, 390万,"23,340元/平",4室2厅 , 167.1平米 , 南 北 , 精装 , 低楼层,共28层, 塔楼
扬名地铁，好楼层，舒适两房朝南户型，随时看房,扬名花园 ,扬名, 85万,"10,961元/平",2室1厅 , 77.55平米 , 南 , 简装 , 低楼层,共34层, 板楼
带车位 地铁口 次新房 楼层视野好，诚心出售,国美南长华府 ,清名桥, 205万,"20,415元/平",3室2厅 , 100.42平米 , 南 , 毛坯 , 高楼层,共36层, 暂无数据
地铁口，出行便利，新街巷，自住房，可以商贷，采光好,新街巷小区 ,三阳广场, 190万,"31,421元/平",2室1厅 , 60.47平米 , 南 , 简装 , 高楼层,共7层, 板塔结合
上马墩站 出行方便户型正气 电梯房 双阳台看房方便,瑞江花园 ,上马墩, 220万,"14,478元/平",3室2厅 , 151.96平米 , 南 , 精装 , 高楼层,共16层, 板楼
荣耀花园电梯三房 采光好 户型好 连元街,荣耀花园 ,三阳广场, 350万,"33,101元/平",2室2厅 , 105.74平米 , 南 , 精装 , 低楼层,共12层, 板楼
中间楼层 采光好 业主诚心出售,嘉禾现代花城 ,三阳广场, 370万,"25,150元/平",3室2厅 , 147.12平米 , 南 , 精装 , 高楼层,共27层, 塔楼
满5年 中间楼层 业主诚意出售 看房方便,清扬新村 ,清名桥, 75万,"13,261元/平",2室1厅 , 56.56平米 , 南 北 , 简装 , 中楼层,共7层, 板楼
上马墩二村 楼层好 满五唯一 精装修 诚意出售,上马墩二村 ,上马墩, 85万,"11,605元/平",2室1厅 , 73.25平米 , 南 , 精装 , 中楼层,共8层, 板楼
广益繁华商圈生活 娱乐一应俱全 交通便利  诚心售卖,哥伦布广场 ,广益, 38万,"8,803元/平",1室1厅 , 43.17平米 , 西南 , 简装 , 低楼层,共19层, 板塔结合
房东离开无锡  房子满五唯一  价格可谈,保利广场 ,三阳广场, 348万,"19,572元/平",4室2厅 , 177.81平米 , 南 , 精装 , 低楼层,共24层, 板楼
此房采光无遮挡 通透好 总价低，房东诚心出售,风雷新村 ,塘南, 103万,"12,220元/平",3室1厅 , 84.29平米 , 南 , 简装 , 高楼层,共6层, 板楼
电梯房 位置好 不临边 采光好 诚心出售,嘉禾现代花城 ,三阳广场, 428万,"31,453元/平",3室2厅 , 136.08平米 , 南 北 , 精装 , 中楼层,共14层, 板楼
中间楼层，采光通透，看房提前联系，房东诚心出售,德兴巷 ,三阳广场, 240万,"30,730元/平",3室1厅 , 78.1平米 , 南 , 精装 , 中楼层,共7层, 板楼
双河小  学旁 双河新村 房东诚心出售 看中可谈,双河新村 ,山北, 57万,"9,842元/平",2室1厅 , 57.92平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
"侨谊明德，三期精装修,人车分流，五号线在建。",融创运河壹号府三期 ,清名桥, 189.8万,"21,224元/平",3室2厅 , 89.43平米 , 南 , 精装 , 中楼层,共25层, 板楼
连元，和泰苑，看房方便，赶快行动起来把，三室精装修,和泰苑 ,三阳广场, 230万,"23,000元/平",3室1厅 , 100平米 , 南 , 精装 , 高楼层,共7层, 板楼
曹张新村 94年房龄 可商贷 看房有钥匙,曹张新村 ,清名桥, 120万,"16,667元/平",2室1厅 , 72平米 , 南 , 简装 , 高楼层,共7层, 板楼
崇宁路 小娄巷 三开间朝南 地铁口,小娄巷小区 ,三阳广场, 380万,"23,776元/平",3室2厅 , 159.83平米 , 南 北 , 精装 , 高楼层,共7层, 板楼
业主验证房源 看房方便 采光无遮挡 ......,紫金门花苑南区 ,上马墩, 235万,"19,392元/平",3室1厅 , 121.19平米 , 南 , 精装 , 低楼层,共18层, 板楼
德兴巷靠红豆万华城近连小相隔一条路,德兴巷 ,三阳广场, 228万,"28,953元/平",2室2厅 , 78.75平米 , 南 , 精装 , 低楼层,共7层, 板楼
户型方正，采光充足，小户型，全明户型,南市桥巷小区 ,三阳广场, 238万,"35,758元/平",2室1厅 , 66.56平米 , 南 , 简装 , 高楼层,共6层, 板楼
两房朝南，户型正气，置换急售。看房方便,沁园新村北区 ,清名桥, 83万,"11,461元/平",2室1厅 , 72.42平米 , 南 , 精装 , 高楼层,共6层, 板楼
"连元街恒隆旁,采光好,高考状元房",睦亲坊巷小区 ,三阳广场, 290万,"32,666元/平",2室2厅 , 88.78平米 , 南 , 精装 , 高楼层,共7层, 板楼
广益佳苑精装电梯三房，全明户型，拎包即住，无土出,广益佳苑 ,广益, 167万,"13,154元/平",3室2厅 , 126.96平米 , 东南 , 精装 , 低楼层,共13层, 板楼
杨北新村 顶带阁 永丰路地段好 诚心出售,杨北新村 ,清名桥, 120万,"15,006元/平",2室1厅 , 79.97平米 , 南 , 精装 , 高楼层,共6层, 板楼
靠东门公交站，映山华庭电梯房63平方精装修拎包入住！,映山华庭 ,三阳广场, 147万,"23,253元/平",2室1厅 , 63.22平米 , 西 , 精装 , 低楼层,共25层, 板楼
近小娄巷步行街  楼层好  采光好   户型方正,小娄巷横街西区 ,三阳广场, 122万,"30,723元/平",1室1厅 , 39.71平米 , 南 , 简装 , 低楼层,共7层, 板楼
沁园新村 93年房龄 小区中间位置 精装 看房方便不临街,沁园新村北区 ,清名桥, 66.8万,"10,558元/平",2室1厅 , 63.27平米 , 南 , 简装 , 高楼层,共7层, 塔楼
西河苑，人车分流，三开间朝南，动静分离，连元街。,西河苑 ,三阳广场, 420万,"28,942元/平",3室2厅 , 145.12平米 , 南 , 简装 , 高楼层,共18层, 板楼
曹张新村 清爽两房 房东诚心出售 价格可谈 欢迎骚扰！,曹张新村第三社区 ,清名桥, 110万,"20,662元/平",2室1厅 , 53.24平米 , 南 , 简装 , 高楼层,共6层, 板楼
次新小区 广益博苑三期  诚心出售,广益博苑三期 ,广益, 103万,"11,092元/平",2室2厅 , 92.86平米 , 南 , 精装 , 中楼层,共16层, 板塔结合
满5年 中间楼层 业主诚意出售 看房方便,清扬新村 ,清名桥, 75万,"13,261元/平",2室1厅 , 56.56平米 , 南 北 , 简装 , 中楼层,共7层, 板楼
上马墩二村 楼层好 满五唯一 精装修 诚意出售,上马墩二村 ,上马墩, 85万,"11,605元/平",2室1厅 , 73.25平米 , 南 , 精装 , 中楼层,共8层, 板楼
带车位 地铁口 次新房 楼层视野好，诚心出售,国美南长华府 ,清名桥, 205万,"20,415元/平",3室2厅 , 100.42平米 , 南 , 毛坯 , 高楼层,共36层, 暂无数据
上马墩地铁口，电梯精装修房子，房东诚心出售,金科观天下 ,上马墩, 58万,"14,729元/平",2室0厅 , 39.38平米 , 东南 南 , 精装 , 高楼层,共29层, 塔楼
楼层好，户型通透，采光充足，房东诚心出售,惠龙新村F区276-325号 ,山北, 77万,"10,940元/平",2室2厅 , 70.39平米 , 南 , 简装 , 高楼层,共6层, 板楼
新惠家园小区中间  楼层佳位置好 房东诚心,新惠家园 ,山北, 128万,"11,946元/平",2室2厅 , 107.15平米 , 南 , 简装 , 高楼层,共18层, 板楼
电梯房中间楼层、户型方正、采光充足、房东诚意出售,新惠家园 ,山北, 100万,"10,574元/平",2室1厅 , 94.58平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
崇宁路 东林 中间楼层采光充足 东边套客厅有窗 三开间,田基浜小区 ,三阳广场, 312万,"23,248元/平",4室2厅 , 134.21平米 , 南 , 简装 , 中楼层,共8层, 板楼
银城京梁合 运河景观房，好楼层采光好精装三开间朝南,银城京梁合 ,迎龙桥, 235万,"26,947元/平",2室1厅 , 87.21平米 , 南 , 精装 , 中楼层,共33层, 塔楼
广益佳苑精装电梯三房，全明户型，拎包即住，无土出,广益佳苑 ,广益, 167万,"13,154元/平",3室2厅 , 126.96平米 , 东南 , 精装 , 低楼层,共13层, 板楼
杨北新村 顶带阁 永丰路地段好 诚心出售,杨北新村 ,清名桥, 120万,"15,006元/平",2室1厅 , 79.97平米 , 南 , 精装 , 高楼层,共6层, 板楼
沁园新村 93年房龄 小区中间位置 精装 看房方便不临街,沁园新村北区 ,清名桥, 66.8万,"10,558元/平",2室1厅 , 63.27平米 , 南 , 简装 , 高楼层,共7层, 塔楼
西河苑，人车分流，三开间朝南，动静分离，连元街。,西河苑 ,三阳广场, 420万,"28,942元/平",3室2厅 , 145.12平米 , 南 , 简装 , 高楼层,共18层, 板楼
近小娄巷步行街  楼层好  采光好   户型方正,小娄巷横街西区 ,三阳广场, 122万,"30,723元/平",1室1厅 , 39.71平米 , 南 , 简装 , 低楼层,共7层, 板楼
曹张新村 清爽两房 房东诚心出售 价格可谈 欢迎骚扰！,曹张新村第三社区 ,清名桥, 110万,"20,662元/平",2室1厅 , 53.24平米 , 南 , 简装 , 高楼层,共6层, 板楼
和泰苑近连元街 居住舒适，中间楼层，采光佳。,和泰苑 ,三阳广场, 205万,"20,223元/平",3室1厅 , 101.37平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
业主验证房源 看房方便 采光无遮挡 ......,紫金门花苑南区 ,上马墩, 235万,"19,392元/平",3室1厅 , 121.19平米 , 南 , 精装 , 低楼层,共18层, 板楼
德兴巷靠红豆万华城近连小相隔一条路,德兴巷 ,三阳广场, 228万,"28,953元/平",2室2厅 , 78.75平米 , 南 , 精装 , 低楼层,共7层, 板楼
崇宁路 小娄巷 三开间朝南 地铁口,小娄巷小区 ,三阳广场, 380万,"23,776元/平",3室2厅 , 159.83平米 , 南 北 , 精装 , 高楼层,共7层, 板楼
连元，和泰苑，看房方便，赶快行动起来把，三室精装修,和泰苑 ,三阳广场, 230万,"23,000元/平",3室1厅 , 100平米 , 南 , 精装 , 高楼层,共7层, 板楼
曹张新村 94年房龄 可商贷 看房有钥匙,曹张新村 ,清名桥, 120万,"16,667元/平",2室1厅 , 72平米 , 南 , 简装 , 高楼层,共7层, 板楼
嘉禾现代花城，人车分离，户型好，房东诚心出售，,嘉禾现代花城 ,三阳广场, 450万,"28,563元/平",4室2厅 , 157.55平米 , 南 北 , 精装 , 中楼层,共23层, 板楼
连元街 嘉禾现代花城 东林广场 楼层好 视野好,嘉禾现代花城 ,三阳广场, 408万,"26,931元/平",3室2厅 , 151.5平米 , 南 , 精装 , 高楼层,共27层, 板楼
新大陆 精装好房 房东换房诚心卖 价格看中可谈,金科新大陆 ,广益, 48万,"10,104元/平",1室1厅 , 47.51平米 , 北 , 精装 , 低楼层,共24层, 塔楼
精装大平层，单价低，地段好，近茂业百货，太湖广场,世贸公馆 ,清名桥, 363万,"14,957元/平",5室2厅 , 242.71平米 , 南 北 , 毛坯 , 低楼层,共25层, 板楼
上马墩一村 精装4楼 随时看房 诚心出售,上马墩一村 ,上马墩, 51万,"11,331元/平",1室1厅 , 45.01平米 , 南 , 简装 , 中楼层,共8层, 板楼
南长街旁 塘南新村 全天采光 户型正气,塘南新村 ,塘南, 73.8万,"15,783元/平",1室1厅 , 46.76平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
锡师 楼层好 升平巷 户型方正 1号线地铁口,昇平巷小区 ,三阳广场, 230万,"34,582元/平",2室1厅 , 66.51平米 , 东南 南 , 简装 , 低楼层,共6层, 塔楼
"侨谊明德，三期精装修,人车分流，五号线在建。",融创运河壹号府三期 ,清名桥, 189.8万,"21,224元/平",3室2厅 , 89.43平米 , 南 , 精装 , 中楼层,共25层, 板楼
户型方正，采光充足，小户型，全明户型,南市桥巷小区 ,三阳广场, 238万,"35,758元/平",2室1厅 , 66.56平米 , 南 , 简装 , 高楼层,共6层, 板楼
毛湾家园 1室1厅 南 北,毛湾家园 ,广益, 63万,"12,974元/平",1室1厅 , 48.56平米 , 南 北 , 精装 , 中楼层,共34层, 板塔结合
诚心出售，价格可谈。中高楼层带车位。精装,嘉禾现代花城 ,三阳广场, 428万,"28,906元/平",3室2厅 , 148.07平米 , 南 , 精装 , 中楼层,共29层, 板楼
迎溪桥 ，刚需房源，为孩子保驾护航,迎溪桥小区 ,三阳广场, 205万,"29,788元/平",2室2厅 , 68.82平米 , 南 , 简装 , 高楼层,共6层, 板楼
绿塔新村面积小总价低 好接手  房东诚心出售,绿塔新村 ,三阳广场, 98万,"23,649元/平",1室1厅 , 41.44平米 , 南 , 简装 , 高楼层,共7层, 板楼
哥伦布广 场 广益佳苑 精装房 急 售 户型方正,广益佳苑 ,广益, 180万,"14,578元/平",3室2厅 , 123.48平米 , 南 , 精装 , 中楼层,共6层, 板楼
嘉和现代花城房东诚心出售 房子整洁,嘉禾现代花城 ,三阳广场, 349万,"22,559元/平",3室2厅 , 154.71平米 , 南 , 简装 , 低楼层,共23层, 板楼
迎溪桥小区 连元街 近恒隆广场 大东方百货 交通便利,迎溪桥小区 ,三阳广场, 150万,"34,107元/平",1室1厅 , 43.98平米 , 南 , 精装 , 中楼层,共7层, 板楼
公元九里（小三房，位置安静）业主诚心卖，看中可谈,公元九里 ,塘南, 220万,"24,527元/平",3室2厅 , 89.7平米 , 南 北 , 精装 , 中楼层,共34层, 暂无数据
次新房小区  配套齐全 交通通达,公元九里 ,塘南, 240万,"26,715元/平",3室2厅 , 89.84平米 , 南 , 精装 , 低楼层,共10层, 板楼
佳苑一期自住精装小三房 商品房无土出 看房方便,广益佳苑 ,广益, 135万,"12,779元/平",3室2厅 , 105.65平米 , 南 北 , 精装 , 中楼层,共6层, 板楼
曹张新村第三社区 1室1厅 南,曹张新村第三社区 ,清名桥, 95万,"19,896元/平",1室1厅 , 47.75平米 , 南 , 精装 , 中楼层,共6层, 板楼
通透方正户型，装修好，交通方便，配套成熟,民丰西苑 ,黄巷, 100万,"15,911元/平",2室1厅 , 62.85平米 , 南 北 , 精装 , 高楼层,共6层, 暂无数据
梁溪万达旁 广益博苑二期 毛坯两房  户型正,广益博苑一期、二期 ,广益, 80万,"10,162元/平",2室2厅 , 78.73平米 , 南 , 简装 , 低楼层,共31层, 板塔结合
三开间朝南  全新装修 采光好 诚心出售 价格可谈,昇平巷小区 ,三阳广场, 230万,"33,964元/平",2室1厅 , 67.72平米 , 南 北 , 精装 , 高楼层,共6层, 塔楼
两房朝南，出行方便，业主诚心出售,曹张新村第三社区 ,清名桥, 92万,"18,556元/平",2室1厅 , 49.58平米 , 南 , 简装 , 高楼层,共6层, 板楼
八佰伴 升平巷 精装三房 拎包入住,昇平巷小区 ,三阳广场, 330万,"31,289元/平",3室1厅 , 105.47平米 , 南 , 精装 , 高楼层,共7层, 板楼
顶带阁使用面积大运河景观 房东诚心出售,妙光苑 ,三阳广场, 255万,"21,649元/平",4室1厅 , 117.79平米 , 南 , 简装 , 高楼层,共7层, 板楼
槐古大桥下 风光里 东林 可用 房东诚心卖 看中可谈,风光里二期 ,塘南, 118万,"15,537元/平",2室1厅 , 75.95平米 , 南 北 , 简装 , 低楼层,共6层, 板楼
业主诚心出售.全天采光无遮挡.户型正气,广瑞公寓丰泽苑 ,广瑞/广丰, 130万,"11,323元/平",3室2厅 , 114.82平米 , 南 北 , 精装 , 中楼层,共7层, 板楼
靖海新村23号线双地铁口精装一室客厅带窗全天采光,靖海新村 ,上马墩, 49万,"10,419元/平",1室1厅 , 47.03平米 , 南 , 精装 , 高楼层,共7层, 板楼
广益景苑精装大两房，楼层户型佳！诚心急售,广益景苑 ,广瑞/广丰, 95万,"9,088元/平",2室2厅 , 104.54平米 , 南 , 精装 , 中楼层,共26层, 板楼
高楼层，视野无遮挡，茂业旁，价格实惠,世贸公馆 ,清名桥, 299万,"16,337元/平",3室2厅 , 183.03平米 , 南 , 毛坯 , 高楼层,共32层, 板楼
曹张新村 中间楼层 简单装修俩房朝南 看房方便,曹张新村 ,清名桥, 133万,"19,988元/平",2室2厅 , 66.54平米 , 南 , 简装 , 中楼层,共6层, 板楼
朝西南的房子，40产权，挑高产品年,融创运河壹号府一期 ,清名桥, 49.9万,"8,656元/平",2室1厅 , 57.65平米 , 南 , 简装 , 高楼层,共12层, 板塔结合
爱家精装修房出售，看房方便有钥匙，诚心卖！,爱家·金河湾北区 ,广瑞/广丰, 142万,"15,799元/平",2室2厅 , 89.88平米 , 南 , 精装 , 中楼层,共32层, 板楼
锡师 实验幼儿园 昇平巷 中山路八佰伴,昇平巷小区 ,三阳广场, 260万,"28,816元/平",2室2厅 , 90.23平米 , 南 , 精装 , 高楼层,共7层, 板楼
嘉禾现代花城 近苏宁 三阳  八佰伴,嘉禾现代花城 ,三阳广场, 455万,"29,523元/平",3室2厅 , 154.12平米 , 南 , 精装 , 高楼层,共10层, 板楼
南洋花园 采光无遮挡  诚心出售,南洋花园 ,三阳广场, 189万,"13,655元/平",4室2厅 , 138.42平米 , 南 , 精装 , 中楼层,共5层, 暂无数据
梧桐水岸花园电梯房，吴桥。地铁,梧桐水岸花园 ,黄巷, 248万,"19,441元/平",3室2厅 , 127.57平米 , 南 , 精装 , 中楼层,共20层, 板楼
广益佳苑两房，全明户型，随时可看,广益佳苑广丰安置房300-322 ,广益, 70万,"10,120元/平",2室1厅 , 69.17平米 , 南 , 简装 , 低楼层,共7层, 板楼
产权清晰格局好，视野宽阔采光充足，设备齐全交通便利,嘉禾现代花城 ,三阳广场, 480万,"34,590元/平",3室2厅 , 138.77平米 , 南 , 精装 , 高楼层,共13层, 板楼
市区崇宁路东林电梯房2室2厅101.68平320万,镇巷 ,三阳广场, 260万,"25,571元/平",2室2厅 , 101.68平米 , 南 , 简装 , 中楼层,共17层, 板楼
红豆柏雅居 连元街 好房出售 采光充足,红豆柏雅居 ,三阳广场, 159万,"25,351元/平",1室1厅 , 62.72平米 , 南 , 精装 , 高楼层,共48层, 塔楼
西水东 商  业街旁 毛坯 夹城里 江南 次新房,银城京梁合 ,迎龙桥, 305万,"26,156元/平",2室1厅 , 116.61平米 , 南 , 精装 , 中楼层,共26层, 板楼
南长华府次新小区，纯毛坯，采光无遮挡 业主诚心出售,国美南长华府 ,清名桥, 243万,"24,199元/平",3室2厅 , 100.42平米 , 南 , 毛坯 , 高楼层,共36层, 暂无数据
东林地铁  市中    学旁边    配套齐全。。,嘉泰公寓 ,三阳广场, 200万,"16,752元/平",3室2厅 , 119.39平米 , 南 , 精装 , 高楼层,共6层, 板楼
上马墩地铁口风雷新村采光好可商代诚心出售,风雷新村西区 ,塘南, 49.5万,"10,875元/平",1室1厅 , 45.52平米 , 南 , 简装 , 高楼层,共6层, 板楼
沁园新村 非顶楼 业主诚心出售,沁园新村五星小区 ,清名桥, 96万,"11,741元/平",2室1厅 , 81.77平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
房东诚心出售，采光无遮挡 看中价格可谈,北翔广场 ,黄巷, 118万,"9,593元/平",2室2厅 , 123.01平米 , 西南 , 简装 , 低楼层,共33层, 板楼
风华里，商品房 中间楼层，看房方便，价格可谈,风华里小区 ,塘南, 148万,"16,861元/平",3室1厅 , 87.78平米 , 南 北 , 简装 , 中楼层,共7层, 板楼
南长区 孔雀雅园 电梯2房 精装修,孔雀雅园 ,扬名, 160万,"19,178元/平",2室2厅 , 83.43平米 , 南 , 精装 , 高楼层,共34层, 板楼
唯一住房 五楼 竖套 看房有密码,留芳声巷 ,三阳广场, 180万,"26,987元/平",2室1厅 , 66.7平米 , 南 , 简装 , 中楼层,共7层, 板楼
此房户型好，简装，两房，适合刚需人群，可以拎包入住,中联新村 ,中桥, 67万,"11,580元/平",2室1厅 , 57.86平米 , 南 , 简装 , 高楼层,共6层, 板楼
荷花里 精装两房 好楼层 有钥匙 随时可看,荷花里小区 ,北大街, 137万,"17,268元/平",2室1厅 , 79.34平米 , 南 , 精装 , 低楼层,共7层, 板楼
三房两卫带车位2个大阳台，1号线地铁口，,清扬御庭 ,清名桥, 262万,"19,255元/平",3室2厅 , 136.07平米 , 南 北 , 精装 , 中楼层,共23层, 板楼
曹张新村  中间楼层  户型方正,曹张新村第三社区 ,清名桥, 82万,"18,182元/平",1室1厅 , 45.1平米 , 南 , 简装 , 低楼层,共7层, 板楼
定销商品房无土出，诚心出售，价格可谈！,五星家园 ,扬名, 112万,"12,423元/平",2室1厅 , 90.16平米 , 南 , 简装 , 高楼层,共33层, 板塔结合
惠龙新村 近地铁 生活商圈成熟 惠龙菜场,惠龙新村C区84-176号 ,山北, 61.5万,"10,564元/平",2室1厅 , 58.22平米 , 南 北 , 简装 , 中楼层,共7层, 板楼
二泉紫园 双阳台 百乐广场 交通便利,二泉紫园 ,山北, 143万,"14,770元/平",2室2厅 , 96.82平米 , 南 , 精装 , 中楼层,共17层, 板楼
惠山古镇旁 惠麓苑126万包土出三开间朝南  户型正气,惠麓苑二期 ,山北, 112万,"13,966元/平",2室2厅 , 80.2平米 , 南 , 毛坯 , 低楼层,共18层, 板塔结合
大庄新村  采光好   楼层好诚心出售,大庄新村 ,清名桥, 116万,"19,506元/平",2室1厅 , 59.47平米 , 南 , 精装 , 中楼层,共5层, 板楼
"老式装修，诚心出售户型好，位置好,楼层好",扬名一村 ,清名桥, 105万,"17,764元/平",2室1厅 , 59.11平米 , 南 , 简装 , 高楼层,共6层, 板楼
70年产权住宅精装一居室地铁 口中间楼层 环境配套好,惠山雅苑 ,山北, 88万,"15,439元/平",1室1厅 , 57平米 , 南 , 精装 , 中楼层,共9层, 板楼
靠惠钱路地铁口房东诚心出售采光好交通便利户型正气。,惠景家园 ,山北, 182万,"16,246元/平",3室2厅 , 112.03平米 , 南 北 , 精装 , 中楼层,共10层, 板楼
此房户型方正采光面多 自住装修 中间楼层房东诚心出售,二泉紫园 ,山北, 140万,"14,166元/平",2室2厅 , 98.83平米 , 南 , 精装 , 高楼层,共26层, 板塔结合
苏宁雅悦，崇宁路可 用，三阳广场 拎包精装修，诚售,苏宁雅悦国际公寓 ,三阳广场, 128万,"18,323元/平",1室1厅 , 69.86平米 , 东 , 精装 , 高楼层,共41层, 板塔结合
自住装修，拎包入住，楼层好，户型通透，配套全,大庄新村 ,清名桥, 134万,"17,704元/平",3室1厅 , 75.69平米 , 南 , 精装 , 中楼层,共5层, 板楼
金星小区 中低楼层出行方便 客厅采光通透 大两房,金星小区 ,清名桥, 155万,"14,995元/平",2室2厅 , 103.37平米 , 南 , 简装 , 低楼层,共6层, 暂无数据
毛坯两房，中高楼层视野开阔，采光好,五星家园 ,扬名, 110万,"12,186元/平",2室1厅 , 90.27平米 , 南 , 毛坯 , 高楼层,共33层, 板塔结合
沁园 清扬 茂业 人民医院 采光好，装修保养好,清扬新村 ,清名桥, 43万,"10,873元/平",1室1厅 , 39.55平米 , 南 , 精装 , 高楼层,共6层, 板楼
不靠高架    全天采光   侨谊明德    楼层居中,融创运河壹号府二期 ,清名桥, 269万,"25,280元/平",3室2厅 , 106.41平米 , 东南 , 精装 , 高楼层,共33层, 板楼
崇宁路 置煤浜三房两厅两卫 复式 另阳台18个平方,置煤浜新村 ,三阳广场, 188万,"24,103元/平",3室2厅 , 78平米 , 南 , 简装 , 高楼层,共6层, 板楼
银杏苑  中低楼层  采光充足  看房方便,银杏苑小区 ,迎龙桥, 209万,"18,550元/平",3室2厅 , 112.67平米 , 南 , 精装 , 低楼层,共9层, 板楼
通透户型格局好，楼层好，户型好，采光无遮挡,新惠家园 ,山北, 158万,"11,336元/平",3室2厅 , 139.38平米 , 南 , 简装 , 高楼层,共28层, 板楼
崇宁路 置煤浜 总价低 诚心出售 价格看中可谈,置煤浜新村 ,三阳广场, 145万,"31,701元/平",1室1厅 , 45.74平米 , 南 , 简装 , 高楼层,共7层, 板楼
风光里二期 房东诚心出售  楼层好 采光好 出行便利,风光里二期 ,塘南, 162万,"17,007元/平",3室1厅 , 95.26平米 , 南 , 精装 , 中楼层,共7层, 板楼
苏宁天御广场 精装公寓 40年,苏宁天御商业广场 ,黄巷, 36万,"8,781元/平",1室0厅 , 41平米 , 西 , 精装 , 低楼层,共22层, 板塔结合
保利广场，连元街，市区，酒吧街，火车站，,保利广场 ,三阳广场, 518万,"25,049元/平",4室2厅 , 206.8平米 , 南 , 精装 , 中楼层,共24层, 板楼
南长街旁 次新小区 2房 精装修采光充足,国美南长华府 ,清名桥, 170万,"21,344元/平",2室1厅 , 79.65平米 , 南 , 精装 , 高楼层,共24层, 板楼
公寓式住宅，70年产权，民用水电，有燃气！,惠山雅苑 ,山北, 80万,"13,994元/平",1室1厅 , 57.17平米 , 西南 , 精装 , 高楼层,共9层, 板楼
精装修，采光视野好，诚心出售。,九龙仓碧玺A区 ,扬名, 340万,"23,916元/平",4室2厅 , 142.17平米 , 东南 , 精装 , 低楼层,共34层, 板楼
风华里小区 东林低楼层自住装修 满五年 诚意出售,风华里小区 ,塘南, 118万,"15,125元/平",2室1厅 , 78.02平米 , 南 , 简装 , 低楼层,共7层, 板楼
五河新村 装修保养好 中间楼层 看房提前预约,五河新村 ,黄巷, 70万,"11,197元/平",2室1厅 , 62.52平米 , 南 , 简装 , 高楼层,共6层, 板楼
首付19.44万 月供2K 户型方正，采光充足 配套设施齐全,惠龙新村C区84-176号 ,山北, 63万,"10,822元/平",2室1厅 , 58.22平米 , 南 , 简装 , 高楼层,共7层, 板楼
五姓巷小区 1室1厅 南,五姓巷小区 ,三阳广场, 142万,"30,175元/平",1室1厅 , 47.06平米 , 南 , 精装 , 高楼层,共5层, 板楼
户型改过的  清扬御庭地铁口 采光视野佳  装修好,清扬御庭 ,清名桥, 120万,"21,183元/平",1室1厅 , 56.65平米 , 西 , 精装 , 中楼层,共26层, 板楼
东河 中间楼层 采光好 配套齐全,留芳声巷 ,三阳广场, 355万,"25,753元/平",3室2厅 , 137.85平米 , 南 , 精装 , 中楼层,共7层, 板楼
保养好 可贷款 位置安静 房东诚心 看房随时,沁园新村北区 ,清名桥, 52万,"12,818元/平",1室1厅 , 40.57平米 , 南 , 简装 , 高楼层,共6层, 板楼
靠河景观一排三开间朝南精装**空调地暖新风全屋智能,绿地西水东(W公馆) ,迎龙桥, 455万,"31,536元/平",3室2厅 , 144.28平米 , 南 , 精装 , 高楼层,共32层, 塔楼
茂业天地 市里300平繁华大平层  景观视野房 居住舒适,茂业天地观园 ,清名桥, 510万,"16,910元/平",4室2厅 , 301.6平米 , 南 , 毛坯 , 低楼层,共29层, 板楼
茂业旁精装二房，非顶楼，总价低，有地铁，近医院,清扬新村 ,清名桥, 68万,"12,023元/平",2室1厅 , 56.56平米 , 南 , 精装 , 高楼层,共7层, 板楼
孔雀雅园两房 中间楼层 看房方便,孔雀雅园 ,扬名, 170万,"20,495元/平",2室2厅 , 82.95平米 , 南 , 精装 , 中楼层,共34层, 板楼
次新小区 得房率高 采光无遮挡 东林不占,九龙仓碧玺A区 ,扬名, 220万,"24,445元/平",3室1厅 , 90平米 , 南 北 , 精装 , 高楼层,共29层, 板楼
户型方正，XUE籍可用，诚心卖看中可谈,大竹园新村 ,塘南, 133万,"20,381元/平",2室1厅 , 65.26平米 , 南 , 简装 , 低楼层,共6层, 板楼
崇宁路暂用 置煤浜家装两房，中间楼层 诚心出售,置煤浜新村 ,三阳广场, 175万,"26,556元/平",2室1厅 , 65.9平米 , 南 , 精装 , 中楼层,共7层, 板楼
运河壹号府 新上洋房底复 前排才好 看房有钥匙诚信卖,融创运河壹号府二期 ,清名桥, 555万,"24,162元/平",4室2厅 , 229.7平米 , 南 北 , 毛坯 , 低楼层,共6层, 板楼
